name,profile_link,location,time_registered,last_seen,personal_text,gender,twitter,time_spent_online,no_of_posts,no_of_topics
AmongUs,https://www.nairaland.com/amongus,Sor Trondelag,"May 15, 2022",9:39pm,In the halls of Valhalla where the brave may live forever.,,,9 days & 15 hours,76,1
sekundosekundo,https://www.nairaland.com/sekundosekundo,SHARJAH ,"May 10, 2015",11:06am On Jul 23,"Importer and supplier of : JACUZZI,  BATHTUBS, SETS OF WASH HAND BASINS WITH MIRRORS, ALL BATHROOM PRODUCTS, KITCHEN SINK, WC, TILES, TAPS, PUMPING MACHINES AND ALL PLUMBING MATERIALS.",,,1 month & 7 days,4347,30
RIDOO,https://www.nairaland.com/ridoo,,"June 09, 2009",10:15pm,,,,1 month & 2 days,128,0
Fairview1,https://www.nairaland.com/fairview1,,"March 17, 2019",10:46pm,,,,17 days & 6 hours,686,11
Phabulos,https://www.nairaland.com/phabulos,,"January 26, 2020",11:15pm On Jul 25,,,,8 hours & 12 minutes,5,0
judedwriter,https://www.nairaland.com/judedwriter," ","July 22, 2013",11:45am On Jul 25,,m,,3 months & 29 days,4246,122
Hubeznigeria,https://www.nairaland.com/hubeznigeria,Nigeria,"October 24, 2021",7:46pm,Your No1 Roofing Contractors,m,,14 days & 14 hours,212,2
Laredojohn,https://www.nairaland.com/laredojohn,Lagos,"December 17, 2005",8:08pm,invest in your today to gurantee your tomorrow...,m,@larushi4luv,4 months & 16 days,5415,245
xeriw96161,https://www.nairaland.com/xeriw96161,,"July 22, 2022",12:00pm On Jul 23,,,,1 minute & 54 seconds,4,0
Prettylima,https://www.nairaland.com/prettylima,"Abule egba,  Lagos ","April 04, 2021",4:00pm,We produce carton that suit your product ,f,@Prettymore,24 days & 12 hours,317,8
PaedophileProph,https://www.nairaland.com/paedophileproph,,"June 06, 2021",10:56pm,,,,14 days & 21 hours,372,1
Fmlao,https://www.nairaland.com/fmlao,,"April 01, 2020",8:43pm,,,,25 days & 21 hours,302,3
funkyjaay,https://www.nairaland.com/funkyjaay,,"March 30, 2022",8:34pm,,,,5 days & 2 hours,37,0
professore,https://www.nairaland.com/professore,,"December 25, 2013",6:13pm,"when the rythm of the music changes,the dancing steps change",m,,4 months & 7 days,2201,49
olukayode3x,https://www.nairaland.com/olukayode3x,,"January 26, 2022",2:42pm On Jul 23,,,,8 hours & 15 minutes,6,0
OgahBohz,https://www.nairaland.com/ogahbohz,Nigeria,"December 18, 2016",11:50pm,Self Strength,,,23 days & 19 hours,1275,14
PhilzAutoz,https://www.nairaland.com/philzautoz,,"June 13, 2022",4:30pm,,,,2 hours & 34 minutes,2,0
IamBabsjnr,https://www.nairaland.com/iambabsjnr,,"March 04, 2022",8:20pm,Am a Madridista by heart and an upcoming data analyst/scientist.,m,,8 days & 2 hours,211,9
Ebenezer4141,https://www.nairaland.com/ebenezer4141,"Choba, PH.","January 07, 2020",5:06pm,Transcending beyond thresholds.,m,,7 days & 4 hours,80,7
ike007,https://www.nairaland.com/ike007,Arsgard ,"January 06, 2018",6:01pm,I hate Islam and Muhammad. I'm agnostic and death to all Muslims,m,,3 days & 20 hours,300,2
Keemie,https://www.nairaland.com/keemie,Nigeria,"October 10, 2009",9:05pm,,f,twitter.com/kemtechie,3 hours & 43 minutes,260,15
hstar,https://www.nairaland.com/hstar,,"January 13, 2019",11:02pm,,,,1 month & 15 days,1649,4
Pureeze,https://www.nairaland.com/pureeze,,"August 17, 2020","9:36pm On Aug 14, 2021",,,,3 hours & 19 minutes,4,2
danilho,https://www.nairaland.com/danilho,Benin City,"December 22, 2011",11:24pm On Jul 23,Live your life,m,,19 days & 15 hours,303,47
Bakewithhannah,https://www.nairaland.com/bakewithhannah,,"August 18, 2020",10:07pm,,,,3 hours,1,0
esamade,https://www.nairaland.com/esamade,Nigeria,"July 27, 2011",8:09am On Apr 30,,f,,11 hours & 17 minutes,5,0
damvickky,https://www.nairaland.com/damvickky,,"September 05, 2013","6:04am On Feb 17, 2021",,,,1 hour & 25 minutes,2,1
johnjohnson,https://www.nairaland.com/johnjohnson,,"December 01, 2014",8:48am On Jun 25,,m,,17 days & 17 hours,134,13
stingermania,https://www.nairaland.com/stingermania,"Lagos, Nigeria ","September 13, 2014",9:39am On Jul 03,"Remember you are always the master of your life,  Even in your weakest state. ",m,,8 days & 18 hours,252,0
BrightCulture,https://www.nairaland.com/brightculture,,"August 29, 2020",6:12am On Jul 25,,,,1 day & 14 hours,99,3
Gwizatasie,https://www.nairaland.com/gwizatasie,,"May 06, 2013",11:18pm,,,,1 month & 22 days,246,1
cferdinand,https://www.nairaland.com/cferdinand,Nigeria,"October 11, 2011","2:40pm On Nov 30, 2020",Do the best you can do to yourself to others,m,,2 days & 21 hours,29,2
iBash,https://www.nairaland.com/ibash,,"August 29, 2012",5:21am On Jul 22,,,,1 day & 11 hours,22,0
Lumen7,https://www.nairaland.com/lumen7,,"September 08, 2020","7:03pm On Feb 23, 2021",,,,40 minutes & 18 seconds,1,0
tiptopy03,https://www.nairaland.com/tiptopy03,Everywhere,"June 27, 2008","9:39am On Dec 01, 2021",Your surest link for cheapest data contact 08067867807,m,tiptopy03,17 days & 2 hours,291,18
Frenchkiss564,https://www.nairaland.com/frenchkiss564,ImagiNATION,"July 01, 2014",5:12pm,,,,4 months & 21 days,467,7
Nathkc,https://www.nairaland.com/nathkc,,"February 27, 2017","1:25pm On Sep 06, 2021",,m,,2 hours & 8 minutes,1,0
darey007,https://www.nairaland.com/darey007,,"February 08, 2015","10:37pm On Oct 01, 2020",,,,25 minutes & 48 seconds,3,0
Sanmi01,https://www.nairaland.com/sanmi01,,"May 08, 2019","7:27am On Sep 30, 2021",,,,1 day & 11 hours,4,1
Capac,https://www.nairaland.com/capac,,"October 03, 2020",6:31pm On Mar 17,,,,1 hour & 27 minutes,6,0
chimendez,https://www.nairaland.com/chimendez,,"April 21, 2016","10:57pm On Sep 24, 2021",Nothing is impossible,m,,17 days & 13 hours,12,0
Najmanjoe,https://www.nairaland.com/najmanjoe,,"October 11, 2020","9:28pm On Oct 11, 2020",,,,2 minutes & 32 seconds,1,0
Topesennuga,https://www.nairaland.com/topesennuga,,"October 15, 2020","2:49pm On Oct 15, 2020",,,,32 minutes & 47 seconds,1,0
Chynwe,https://www.nairaland.com/chynwe,,"July 05, 2006",1:12pm,,f,,3 months & 14 days,321,6
Fatchi,https://www.nairaland.com/fatchi,,"October 18, 2016",3:48pm On Apr 29,,,,13 days,98,4
Foah,https://www.nairaland.com/foah,,"May 24, 2017",1:54pm On Jan 17,,,,1 hour & 15 minutes,1,0
ThePointMan,https://www.nairaland.com/thepointman,Nigeria,"May 09, 2015",7:39pm,,m,,1 month & 9 days,56,1
festusbiz,https://www.nairaland.com/festusbiz,"Abuja FCT, Nigeria","December 08, 2009",11:33pm On Jul 25,I belive in hardwork!,m,,28 days & 7 hours,170,14
080bjaked,https://www.nairaland.com/080bjaked,,"February 20, 2017",7:56pm,,m,,22 days & 22 hours,355,7
tana1,https://www.nairaland.com/tana1,,"November 11, 2007","1:55pm On Nov 09, 2020",,,,13 minutes & 43 seconds,3,0
GT86,https://www.nairaland.com/gt86,,"October 28, 2020","4:28pm On Nov 22, 2020",,,,2 minutes & 31 seconds,1,0
Mumdom,https://www.nairaland.com/mumdom,,"September 29, 2017","10:28pm On Feb 26, 2021",,,,16 hours & 3 minutes,22,0
steeltu,https://www.nairaland.com/steeltu,NIGERIAN,"September 01, 2006",6:10am,am kool,m,@steeltu,22 days & 8 hours,183,29
id2019,https://www.nairaland.com/id2019,,"March 07, 2016",8:22pm,,m,,3 months & 24 days,447,4
TravelerNerd,https://www.nairaland.com/travelernerd,,"March 09, 2020","3:22am On Apr 15, 2021",The Relocation Story...,,,1 hour & 35 minutes,11,2
Kehinderichard,https://www.nairaland.com/kehinderichard,Lagos,"November 06, 2012",10:41pm,research enthusiast,m,,9 days & 9 hours,193,29
mitykay,https://www.nairaland.com/mitykay,,"November 08, 2020","10:08am On Aug 31, 2021",,,,1 hour & 2 minutes,1,0
olubunmyn,https://www.nairaland.com/olubunmyn,,"April 23, 2009","5:22pm On Jun 12, 2021",,f,,1 day & 2 hours,32,0
obavic,https://www.nairaland.com/obavic,,"January 05, 2018","5:47am On Sep 11, 2021",,,,4 days & 13 hours,28,0
colonist,https://www.nairaland.com/colonist,Lagos,"May 24, 2018","9:27pm On May 05, 2021",,m,,5 days & 1 hour,71,1
Tospringe,https://www.nairaland.com/tospringe,,"September 27, 2018","4:41pm On Aug 18, 2021",,,,1 month & 15 days,514,32
highq,https://www.nairaland.com/highq,Nigeria,"August 13, 2007","3:21pm On Aug 10, 2021",,m,,1 day & 15 hours,30,4
Makawhizzy,https://www.nairaland.com/makawhizzy,,"February 02, 2018",4:42pm On Jul 23,,,,24 days & 19 hours,1002,42
excela01,https://www.nairaland.com/excela01,,"January 13, 2017","2:58pm On Jan 20, 2021",,,,29 minutes & 34 seconds,3,0
Haar,https://www.nairaland.com/haar,,"December 02, 2020","8:29pm On Apr 22, 2021",,,,25 minutes & 2 seconds,1,0
Chinedumagnus05,https://www.nairaland.com/chinedumagnus05,,"April 18, 2017","11:49pm On Jul 18, 2021",,m,,1 day & 1 hour,119,31
Prodigee,https://www.nairaland.com/prodigee,,"September 18, 2012",10:33pm,,,,4 months & 16 days,2054,34
Jerryrap11,https://www.nairaland.com/jerryrap11,,"January 25, 2018","1:40pm On Jul 04, 2021",,,,17 minutes & 14 seconds,1,0
bahyor101,https://www.nairaland.com/bahyor101,,"February 09, 2011","6:11pm On Dec 27, 2021",,,,7 days & 9 hours,41,9
imaorigina,https://www.nairaland.com/imaorigina,,"December 30, 2020","7:36am On Nov 15, 2021",,,,46 minutes & 47 seconds,3,0
taretoofine,https://www.nairaland.com/taretoofine,,"December 27, 2017",10:49pm,,m,,2 months & 28 days,937,5
ayberry,https://www.nairaland.com/ayberry,,"November 27, 2015",9:56am,,,,10 days & 18 hours,74,4
powa2020,https://www.nairaland.com/powa2020,,"December 24, 2020","6:47am On Oct 21, 2021",,,,2 hours & 5 minutes,4,0
teeayebaby,https://www.nairaland.com/teeayebaby,,"December 19, 2020","7:04pm On Dec 19, 2021",,,,1 hour & 58 minutes,5,0
lowkeyidentity,https://www.nairaland.com/lowkeyidentity,,"January 03, 2021","3:05pm On Jan 04, 2021",,,,29 minutes & 7 seconds,1,0
micxwell,https://www.nairaland.com/micxwell,Ibadan,"July 07, 2008",6:25am,We Are Our Choices!,,,2 months & 8 days,2983,0
amosdon33,https://www.nairaland.com/amosdon33,,"February 01, 2010",7:54pm On Jul 17,,,,1 day & 6 hours,11,1
StUriah,https://www.nairaland.com/sturiah,,"October 22, 2015",11:09pm,Make Money While You Sleep ,m,,1 month & 25 days,580,1
africanman85,https://www.nairaland.com/africanman85,,"December 04, 2014",8:57pm On Jul 18,China Travel and Tour,,,4 months & 9 days,1867,14
sand99year2021,https://www.nairaland.com/sand99year2021,,"January 05, 2021","1:17am On Feb 05, 2021",,,,1 hour & 7 minutes,5,0
Princechuks123,https://www.nairaland.com/princechuks123,,"January 06, 2021","1:11am On Jan 06, 2021",,,,4 minutes & 55 seconds,1,0
Pharuck,https://www.nairaland.com/pharuck,,"September 16, 2019","11:34am On Jun 17, 2021",,,,11 hours & 33 minutes,6,0
mdgreen,https://www.nairaland.com/mdgreen,ABUJA,"October 16, 2013",11:14pm,Online business expert,m,OCHOSLUV,1 month & 2 days,133,15
Generalkuye,https://www.nairaland.com/generalkuye,,"January 09, 2021","10:21pm On Jan 11, 2021",,,,7 minutes & 36 seconds,1,0
boykas,https://www.nairaland.com/boykas,,"December 05, 2013",9:11pm,"life is too short waking up full of regret, just embrace the pple that loves you and disengage the ones that don't ",m,,1 month & 18 days,345,42
Ojumatimi,https://www.nairaland.com/ojumatimi,,"January 10, 2021","8:50pm On Dec 31, 2021",,,,36 minutes & 59 seconds,1,0
SisterFire,https://www.nairaland.com/sisterfire,"Mount Zion salon fTT, gwagwalada university, abuja","August 30, 2019",6:27pm On Jul 22,Me alau lailaith,f,,1 month & 8 days,5077,22
ELSodeek,https://www.nairaland.com/elsodeek,,"March 29, 2016",9:31pm On Jul 21,,,,1 hour & 26 minutes,4,0
Jeremy123,https://www.nairaland.com/jeremy123,Lagos ,"June 10, 2017",10:25pm,,m,,16 days & 19 hours,398,20
Patogilks,https://www.nairaland.com/patogilks,,"January 14, 2021",10:06am On Apr 20,,,,1 hour & 35 minutes,2,0
vacettetommy,https://www.nairaland.com/vacettetommy,Abuja ,"November 03, 2014",3:18pm,,m,,1 month & 16 days,136,7
Larexx40,https://www.nairaland.com/larexx40,,"February 28, 2019",8:38pm On Jul 13,,,,2 hours & 12 minutes,1,0
tishbite41,https://www.nairaland.com/tishbite41,,"January 18, 2017",4:56pm On Jul 21,God's son,m,,1 month & 12 days,2488,3
Jeremy1234,https://www.nairaland.com/jeremy1234,,"February 01, 2019","4:44pm On Mar 20, 2021",,,,5 days & 17 hours,206,10
1miccza,https://www.nairaland.com/1miccza,Nigeria,"February 09, 2013",9:48pm On Mar 24,,,,3 months & 18 days,8350,37
pwwears,https://www.nairaland.com/pwwears,LAGOS NIGERIA,"February 01, 2016",10:50pm On Feb 09,,m,@PWHIZZEE,1 day & 2 hours,35,2
engrkyle10,https://www.nairaland.com/engrkyle10,,"July 30, 2016",1:15pm On May 12,,,,14 hours & 45 minutes,10,0
jennyty,https://www.nairaland.com/jennyty,,"March 30, 2010",8:35pm On Apr 25,,,,12 days & 19 hours,41,11
speak2debby,https://www.nairaland.com/speak2debby,,"January 30, 2021","3:15pm On Aug 23, 2021",,,,4 minutes & 47 seconds,1,0
Ecsy,https://www.nairaland.com/ecsy,,"January 27, 2021","1:16am On Aug 16, 2021",,,,41 minutes & 56 seconds,2,0
queentener,https://www.nairaland.com/queentener,find out urself,"September 30, 2015",1:22am,Positive vibes only,f,,1 month & 2 days,211,7
Laadeh,https://www.nairaland.com/laadeh,,"August 23, 2016","5:38pm On Aug 23, 2021",Micorazo!!,f,,8 days & 13 hours,45,0
Lightmodifier,https://www.nairaland.com/lightmodifier,,"February 04, 2021","8:08pm On Apr 22, 2021",,,,18 minutes & 2 seconds,2,0
bobmalu83,https://www.nairaland.com/bobmalu83,,"February 02, 2015",8:11pm On May 02,i am destine to be great,m,,24 days & 12 hours,173,4
Mayreay,https://www.nairaland.com/mayreay,,"July 11, 2017","7:00pm On Oct 26, 2021",,,,27 minutes & 30 seconds,4,0
Obabor,https://www.nairaland.com/obabor,,"February 04, 2021","5:32am On Nov 01, 2021",,,,23 minutes & 35 seconds,1,0
Raph82,https://www.nairaland.com/raph82,"Ibadan, Oyo State, nigeria","August 11, 2014",7:38am On Jul 24,Humility & simplicity make a true nature,m,@ajayitp07,1 month & 7 days,1113,0
namecheapboss,https://www.nairaland.com/namecheapboss,,"May 04, 2017","8:08am On Mar 04, 2021",,,,4 minutes & 30 seconds,2,0
Abboss,https://www.nairaland.com/abboss,,"August 24, 2018",10:21pm On Jul 23,,,,1 day & 10 hours,265,2
tunzac,https://www.nairaland.com/tunzac,,"November 26, 2009",4:59pm On Feb 20,,,,54 minutes & 21 seconds,2,0
professortunde,https://www.nairaland.com/professortunde,,"September 11, 2018","11:11am On Jun 29, 2021",,,,1 hour & 52 minutes,2,0
Jeremy12345,https://www.nairaland.com/jeremy12345,,"May 30, 2020","7:07am On Jul 25, 2021",,,,17 hours & 20 minutes,79,5
Yusuflanre,https://www.nairaland.com/yusuflanre,,"September 16, 2020","2:21pm On Apr 27, 2021",,,,39 minutes & 14 seconds,2,0
Emmanuelking1,https://www.nairaland.com/emmanuelking1,,"February 20, 2021","12:47pm On Oct 04, 2021",,,,1 hour & 52 minutes,15,1
DamianBriel,https://www.nairaland.com/damianbriel,Lagos,"December 19, 2016",12:12pm,He kept me,m,,13 days & 1 hour,57,0
Valueson,https://www.nairaland.com/valueson,,"August 17, 2019",1:24pm On Jul 22,,,,8 days & 19 hours,227,30
Hotspot21,https://www.nairaland.com/hotspot21,"Wheeling, WV","April 01, 2021",10:45pm On Jul 25,"With Hotspot, Excellence is a Necessity!!",m,@davidhotspot,1 hour & 15 minutes,5,2
niello,https://www.nairaland.com/niello,,"August 29, 2011",5:17pm,,,,6 days & 5 hours,335,15
Favoured21,https://www.nairaland.com/favoured21,,"April 06, 2021","11:39am On May 06, 2021",,,,15 minutes & 12 seconds,4,0
WolandPetrov,https://www.nairaland.com/wolandpetrov,,"December 13, 2020",11:01am On Jun 08,,,,3 hours & 46 minutes,73,4
Holluwatobby,https://www.nairaland.com/holluwatobby,,"April 08, 2021",10:21pm On Mar 21,,,,8 minutes & 30 seconds,1,0
tonyson010,https://www.nairaland.com/tonyson010,Abuja,"August 13, 2012",10:00pm,I don't trust in anything other than God completely. ,m,,25 days,1133,1
tepth,https://www.nairaland.com/tepth,,"March 10, 2021","7:34am On Apr 20, 2021",,,,45 minutes & 42 seconds,3,0
Maroly,https://www.nairaland.com/maroly,,"April 03, 2020","1:28pm On Jun 22, 2021",,,,1 hour & 8 minutes,5,0
UnikJewel,https://www.nairaland.com/unikjewel,,"April 20, 2021","1:20am On Apr 27, 2021",,,,17 minutes & 19 seconds,2,0
SirToby,https://www.nairaland.com/sirtoby,,"July 02, 2014",6:24am On May 13,My personality is who I am & my attitude depends on who you are. ,m,,2 months & 11 days,625,47
Audrian,https://www.nairaland.com/audrian,,"January 12, 2019",8:25pm On Apr 27,,f,,17 hours & 38 minutes,2,0
mswitch,https://www.nairaland.com/mswitch,,"June 29, 2011","10:27am On Aug 01, 2021",,m,@cornerstoneola,3 days & 13 hours,369,39
victoria1991,https://www.nairaland.com/victoria1991,Lagos,"August 18, 2019",9:42am On Jun 28,searching for good job,f,,5 days & 20 hours,90,10
donlet,https://www.nairaland.com/donlet,Nigeria,"March 28, 2008",5:48pm On Jun 24,,m,@makemoneywithdy,8 days & 19 hours,453,127
Teamoptimal,https://www.nairaland.com/teamoptimal,,"May 26, 2021",7:04am On May 31,,,,6 days & 11 hours,29,0
Christianos,https://www.nairaland.com/christianos,,"November 05, 2013",9:29pm,,,,2 months & 11 days,285,19
osarodon,https://www.nairaland.com/osarodon,NIGERIA,"September 28, 2006",10:23am On Jul 16,,m,,1 month & 2 days,915,19
Wallykiu,https://www.nairaland.com/wallykiu,,"October 18, 2019",7:43pm On Apr 28,,,,4 hours & 14 minutes,13,0
LeadMobile,https://www.nairaland.com/leadmobile,"Lagos, Nigeria","April 17, 2021",8:54pm,LESS EFFICIENT AFFORDABLE DURABLE,m,,19 days,766,52
Goshen21,https://www.nairaland.com/goshen21,,"August 07, 2021","7:54am On Aug 27, 2021",,,,1 hour & 20 minutes,8,0
dequnley,https://www.nairaland.com/dequnley,,"June 27, 2013",8:59pm On Jul 07,,,,2 days & 23 hours,16,2
Favourrobert29,https://www.nairaland.com/favourrobert29,Edo,"May 10, 2021",6:44pm On Apr 05,,m,,2 hours & 7 minutes,3,0
Odion2016,https://www.nairaland.com/odion2016,,"January 21, 2020",11:29pm,,m,,1 month & 14 days,453,10
Lakeside26,https://www.nairaland.com/lakeside26,,"September 08, 2021",1:51am On Apr 19,,,,7 hours & 23 minutes,21,0
nbvlog,https://www.nairaland.com/nbvlog,,"September 09, 2021","3:12am On Sep 09, 2021",,,,8 minutes & 7 seconds,1,0
adeotiabdulaziz,https://www.nairaland.com/adeotiabdulaziz,lagos,"May 18, 2015",9:27pm,,m,,1 month & 16 days,236,3
ogizu,https://www.nairaland.com/ogizu,,"September 21, 2013","10:31pm On Sep 14, 2021",,,,9 hours & 14 minutes,5,0
taiwobob,https://www.nairaland.com/taiwobob,,"June 22, 2017","9:32am On Dec 21, 2021",Grace! ,m,,2 hours & 24 minutes,2,0
mircos,https://www.nairaland.com/mircos,,"July 08, 2020",12:34pm On Jul 21,,,,1 hour & 10 minutes,33,0
evrhettjgsombi,https://www.nairaland.com/evrhettjgsombi,,"October 01, 2021","7:31am On Oct 01, 2021",,,,11 minutes & 41 seconds,3,2
Fescoblack,https://www.nairaland.com/fescoblack,,"February 16, 2018",4:43pm On Jun 20,Optimist ,m,,8 days & 17 hours,194,7
Dimanene,https://www.nairaland.com/dimanene,,"December 30, 2020",9:01pm,,,,11 days & 11 hours,24,1
matingo,https://www.nairaland.com/matingo,Lagos ,"December 29, 2014",1:21pm On Jul 20,live and let's live ,f,,1 month & 14 days,205,6
skyedivine,https://www.nairaland.com/skyedivine,,"January 18, 2022",7:03am On Jul 19,,,,1 hour & 14 minutes,2,0
