name,profile_link,location,time_registered,last_seen,personal_text,gender,twitter,time_spent_online,no_of_posts,no_of_topics
TheManOfTheYear,https://www.nairaland.com/themanoftheyear,,"October 19, 2017",1:19pm On Jul 27,"Head or tail, there have to be an outcome.  ",,,1 month & 27 days,1271,16
SarahD,https://www.nairaland.com/sarahd,Lagos,"June 28, 2013",11:31pm On Jul 24,,f,@NnakaPrisca,18 days & 17 hours,240,29
Okonsure,https://www.nairaland.com/okonsure,,"March 16, 2022",8:44pm On Jun 03,,,,17 hours & 1 minute,8,0
Shuttuope,https://www.nairaland.com/shuttuope,Lagos ,"May 15, 2020",6:17am," ARGLOBAL CHINA PROCUREMENT AND SHIPPING / ARGADGETS",m,,1 month & 2 days,2282,48
darkmarky,https://www.nairaland.com/darkmarky,,"November 05, 2016",12:06am On Jun 15,07087134369,m,,6 days & 6 hours,727,8
Drizhystc,https://www.nairaland.com/drizhystc,Lagos,"May 06, 2013",9:30am On Jul 17,Geeeeeeez,m,@olu_segz,26 days & 21 hours,361,13
Topfemales,https://www.nairaland.com/topfemales,,"March 26, 2022",12:51pm On Apr 05,,,,2 hours & 57 minutes,3,0
Oshiozee,https://www.nairaland.com/oshiozee,,"April 08, 2019",8:45pm On Jul 16,,,,14 hours & 46 minutes,19,0
EBUBECHISOM,https://www.nairaland.com/ebubechisom,07032360901,"November 27, 2016",5:29am,,m,,15 days & 15 hours,70,0
Andyskipo,https://www.nairaland.com/andyskipo,lagos/benin/ileife,"February 05, 2017",11:50am,it doesnt end here ,m,,25 days & 17 hours,41,0
Tosinjaks,https://www.nairaland.com/tosinjaks,,"December 20, 2021",9:32am On Jul 13,,,,1 hour & 38 minutes,5,0
Ayopemi,https://www.nairaland.com/ayopemi,,"March 28, 2022",8:25am On Apr 04,,,,25 minutes & 46 seconds,2,0
BlaineChuks,https://www.nairaland.com/blainechuks,,"March 28, 2022",11:16am On May 29,,,,2 hours & 12 minutes,5,0
hopeall,https://www.nairaland.com/hopeall,,"July 19, 2017",9:41am On Jun 18,,f,,4 days & 18 hours,52,0
Nicolartstudio,https://www.nairaland.com/nicolartstudio,Abuja,"October 07, 2020",3:37pm On Jul 13,I love anything art,m,Nicolartstudios,6 hours & 43 minutes,36,10
Sweetestrose,https://www.nairaland.com/sweetestrose,Lagos,"May 02, 2016",5:17pm On Jun 18,I love you.,f,,7 days & 17 hours,104,0
Xries,https://www.nairaland.com/xries,,"April 02, 2022",10:54pm On Apr 06,,,,26 minutes & 32 seconds,1,0
ThatNiccur,https://www.nairaland.com/thatniccur,,"August 01, 2019",2:22pm,,,,1 month & 18 days,245,7
Juliet157,https://www.nairaland.com/juliet157,,"April 05, 2022",7:56am On Jun 27,,,,28 minutes & 58 seconds,1,0
jluv17,https://www.nairaland.com/jluv17,Lagos,"November 24, 2018",10:34am On Jul 11,,f,,1 month & 11 days,21,0
Maybee1,https://www.nairaland.com/maybee1,,"April 05, 2022",9:00pm On Jul 11,,f,,2 hours & 45 minutes,7,2
Trojan8,https://www.nairaland.com/trojan8,,"March 29, 2019",1:21pm,,m,,1 month & 12 days,1179,2
thatthickgurl,https://www.nairaland.com/thatthickgurl,,"July 01, 2020",8:45pm On Jul 27,,f,,11 days & 17 hours,1059,22
itsmeurLady,https://www.nairaland.com/itsmeurlady,Nigeria,"February 21, 2012",1:00pm On Jul 27,,f,,27 days & 17 hours,969,27
motymop,https://www.nairaland.com/motymop,,"March 18, 2021",9:03am On Jun 24,,,,4 days & 7 hours,688,3
Missyolaide,https://www.nairaland.com/missyolaide,,"April 11, 2022",1:32pm On Apr 17,,,,26 minutes & 40 seconds,1,0
Yusufisraelj,https://www.nairaland.com/yusufisraelj,Abuja,"November 16, 2020",1:07pm,A strategic Entrepreneur and Engineer,m,,1 month & 8 days,2180,19
Bulletproof,https://www.nairaland.com/bulletproof,,"December 08, 2014",2:09pm,odechi....e nor dey enter!!!,,,1 month & 8 days,200,10
TRBEE,https://www.nairaland.com/trbee,,"April 16, 2021",9:45pm On May 08,,,,1 day & 12 hours,4,0
elantraceey,https://www.nairaland.com/elantraceey,The city of the superman,"December 30, 2014",12:26pm,Love maketh rich,f,elantracey,4 months & 11 days,9608,10
pweetychyka,https://www.nairaland.com/pweetychyka,somewhere under the heaven,"October 02, 2014",3:56pm On Jul 27,To be an achiever is da greatest GIFT I owe my momma! And I 'm determined to be ONE,f,Follow follow is not good,2 months & 13 days,2007,13
RaniOpe,https://www.nairaland.com/raniope,,"October 31, 2021",1:12pm,,,,1 day & 16 hours,74,2
fokusmind,https://www.nairaland.com/fokusmind,,"July 14, 2018",2:25pm,,,,1 month & 17 days,154,3
Chukslar,https://www.nairaland.com/chukslar,,"August 15, 2009",10:41am,,,,1 month & 4 days,673,99
Madamada,https://www.nairaland.com/madamada,Lekki,"June 14, 2019",5:33am On May 13,,f,,1 hour & 23 minutes,2,0
BhoomiMivics,https://www.nairaland.com/bhoomimivics,,"May 10, 2020",10:35pm On Jul 23,,,,10 days & 16 hours,118,6
Gentle234,https://www.nairaland.com/gentle234,,"April 24, 2022",3:29pm On Apr 25,,,,2 hours & 6 minutes,3,1
Felicitalisco,https://www.nairaland.com/felicitalisco,Ado,"October 12, 2014",12:53am On Jul 25,Good,f,,11 days & 7 hours,49,0
Dstake,https://www.nairaland.com/dstake,,"February 08, 2021",1:49pm,,,,2 days & 13 hours,33,5
John1075,https://www.nairaland.com/john1075,,"April 29, 2022",1:50pm On Jul 18,,,,48 minutes & 15 seconds,5,0
nickvanilla,https://www.nairaland.com/nickvanilla,Lagos,"July 26, 2013",12:41pm,Mind above Matter. ,m,posh_runway,3 months & 29 days,795,19
Lovethaa,https://www.nairaland.com/lovethaa,Online,"January 26, 2020",5:39am On May 05,A sinner who found God's Grace,,,5 days & 18 hours,358,56
sydneyboss,https://www.nairaland.com/sydneyboss,Abuja,"June 30, 2013",6:36pm On Jun 23,,m,,2 months & 9 days,1119,18
Confirm4real,https://www.nairaland.com/confirm4real,Lagos,"April 13, 2022",2:21pm,,m,,10 days & 21 hours,287,0
berylLOL,https://www.nairaland.com/beryllol,NIGERIA,"March 31, 2010",5:55pm On Jul 18,"lover of my Creator. Organic Skin care enthusiast...your skin is beautiful, take care of it.",f,@Oseholic,12 days & 9 hours,755,42
Kateisila,https://www.nairaland.com/kateisila,"Cape town, South Africa. ","November 12, 2021",8:26pm On Jul 26,I make giving attractive at SUPREME orphanage Centre (MD) | philanthropist | Traveller | Medical Doctor | Community health care specialist.,f,Katherineisila,4 days & 12 hours,50,1
Exxkay,https://www.nairaland.com/exxkay,Ijebu Ode,"March 07, 2009",7:32am On Jul 14,,m,,14 days & 12 hours,806,76
Naturewide,https://www.nairaland.com/naturewide,,"May 14, 2022",12:33am On May 16,,,,37 minutes & 56 seconds,2,0
stiffstick,https://www.nairaland.com/stiffstick,,"January 15, 2021",1:48am On Jul 24,,,,9 hours & 35 minutes,30,2
adewasco19,https://www.nairaland.com/adewasco19,kogi/kaduna,"October 31, 2012",4:33am On Jul 25,We Mueeveeee! ,m,@pheels,17 days & 21 hours,158,4
abskidodawinner,https://www.nairaland.com/abskidodawinner,Lagos,"November 25, 2016",5:23am,"iWrite, iSell, i-Deal.",m,,2 days & 14 hours,116,20
Drazman,https://www.nairaland.com/drazman,,"May 20, 2022",9:29am On Jul 19,,,,4 hours & 52 minutes,8,1
absky5,https://www.nairaland.com/absky5,"lagos, onipan shomolu","August 24, 2014",5:56pm On Jul 27,"Don't tell me all the bad things they say abt me BUT, tell me only what u said 2 defend me......",m,iamab_sky,1 month,555,13
ohizzy,https://www.nairaland.com/ohizzy,,"August 16, 2012",10:12am,,m,ohizzytwit,1 month & 14 days,3042,154
IyawoOdogwu,https://www.nairaland.com/iyawoodogwu,,"June 04, 2022",10:54am On Jul 26,,,,15 minutes & 58 seconds,1,0
Debziei,https://www.nairaland.com/debziei,,"June 06, 2022",8:01am On Jul 12,,,,28 minutes & 48 seconds,1,0
peterincredible,https://www.nairaland.com/peterincredible,,"September 02, 2013",7:52pm On Jul 27,,,,3 months & 27 days,604,35
real691,https://www.nairaland.com/real691,Earth,"September 03, 2016",7:43am,Suicide is not an escape route but a sad end,m,2 many social network nowadays.... who twitter help?,14 days & 11 hours,160,3
Chrisbella80,https://www.nairaland.com/chrisbella80,,"June 10, 2022",11:00pm On Jun 12,,,,51 minutes & 51 seconds,3,1
Divaacares,https://www.nairaland.com/divaacares,,"February 28, 2016",12:25am,,f,,12 hours & 48 minutes,24,0
Dtygz,https://www.nairaland.com/dtygz,,"May 04, 2022",8:50am,,,,3 days & 1 hour,23,2
TheELIMINATOR,https://www.nairaland.com/theeliminator,,"November 21, 2019",2:22pm On Jun 18,,,,11 days & 2 hours,64,3
Vicky2k,https://www.nairaland.com/vicky2k,Nigeria,"June 09, 2010",6:13am,You CAN If you THINK that You CAN,m,,26 days & 20 hours,280,16
MyRoommate,https://www.nairaland.com/myroommate,,"June 24, 2022",1:34am On Jul 17,,,https://twitter.com/myroommateng,36 minutes & 44 seconds,3,1
ThisisIkemefuna,https://www.nairaland.com/thisisikemefuna,,"October 20, 2019",1:40pm,"God has blessed my soul, reformed my spirit, and my sins has been forgiven. I'm an absolute son on grace, of God.",m,,2 months & 28 days,2001,1
Ebube65,https://www.nairaland.com/ebube65,,"July 12, 2017",8:19pm On Jul 23,,m,,12 hours & 25 minutes,6,0
majatech,https://www.nairaland.com/majatech,Lagos,"April 10, 2018",2:11pm,,m,,24 days & 19 hours,104,4
ericmaestro,https://www.nairaland.com/ericmaestro,alberta,"July 17, 2020",1:45pm,,m,,17 days,85,2
Vivonose,https://www.nairaland.com/vivonose,Lagos,"June 11, 2019",3:29pm On Jul 27,I love God,,,7 days & 22 hours,225,7
Maturemindfc,https://www.nairaland.com/maturemindfc,,"April 13, 2022",5:44pm On Jul 27,,,,1 day & 13 hours,44,2
T4trinity,https://www.nairaland.com/t4trinity,Lagos,"May 05, 2022",10:24am,Fun lover,f,,1 day & 11 hours,6,0
floxy1989,https://www.nairaland.com/floxy1989,,"April 02, 2015",8:36pm On Jul 10,,,,2 days & 7 hours,28,9
geewean,https://www.nairaland.com/geewean,lagos and abuja,"December 17, 2014",12:36pm,Activity is not the same thing as productivity,m,@geewean,11 days & 2 hours,203,7
thankyouJesus,https://www.nairaland.com/thankyoujesus,"Lagos, Nigeria.","June 28, 2014",10:06am,,m,,3 months & 11 days,1285,47
OfficiaCheftobi,https://www.nairaland.com/officiacheftobi,,"December 13, 2019",7:24pm On Jul 21,,m,,25 days & 4 hours,42,1
gwinaB,https://www.nairaland.com/gwinab,Earth,"January 04, 2014",1:17pm,,m,,1 month & 2 days,553,0
Thoniameek1,https://www.nairaland.com/thoniameek1,,"February 28, 2022",9:19am,,,,1 day & 19 hours,19,1
ManofPeace2020,https://www.nairaland.com/manofpeace2020,,"June 29, 2021",1:10pm,,,,2 days & 20 hours,2,0
dhensity,https://www.nairaland.com/dhensity,,"February 26, 2010",1:39pm,Even though i walk through the valley of the shadow of death,,,23 days & 22 hours,595,60
Humbleamanda,https://www.nairaland.com/humbleamanda,,"May 25, 2015",10:32am,Increase,f,,12 days & 21 hours,133,29
eseh1,https://www.nairaland.com/eseh1,,"May 16, 2015",6:25pm On Jul 27,,f,,1 month & 26 days,229,3
johnnyn1,https://www.nairaland.com/johnnyn1,Lagos Mainland,"July 19, 2013",2:26pm,Secure that Automobile with Giditrackerng while you still can.,m,Giditrackerng,1 month & 26 days,2360,124
Daddydavvy,https://www.nairaland.com/daddydavvy,,"May 29, 2019",4:17pm On Jul 27,,,,1 hour & 24 minutes,2,0
Cuties109,https://www.nairaland.com/cuties109,,"July 26, 2022",12:32pm,,,,36 minutes & 59 seconds,3,0
BlackTurf,https://www.nairaland.com/blackturf,,"February 16, 2020",2:18pm,,,,3 days & 12 hours,24,1
Jaluv22,https://www.nairaland.com/jaluv22,,"April 06, 2022",6:58am,,,,13 hours & 40 minutes,17,0
lordally,https://www.nairaland.com/lordally,LAGOS,"September 27, 2015",2:26pm,Need POLAND WORK PERMIT? Send me a Mail.,m,@Alex_uhegwu,2 months & 23 days,1543,2
ofans,https://www.nairaland.com/ofans,"n.e lincs,uk","April 05, 2007",7:56am On Mar 20,,m,,7 days & 4 hours,296,31
wura2020,https://www.nairaland.com/wura2020,,"May 03, 2011","12:59pm On Jan 22, 2019",,,,5 months & 8 days,372,11
Prettybimpe,https://www.nairaland.com/prettybimpe,Lagos ,"December 16, 2017","3:09pm On Oct 20, 2019",BRAIDED WIG AND WEAVON,f,,2 hours & 27 minutes,1,0
Greatwhales,https://www.nairaland.com/greatwhales,,"February 17, 2013",8:33am,,,,25 days & 6 hours,23,0
Waleyem,https://www.nairaland.com/waleyem,Abuja.nigeria,"September 18, 2008",8:10pm On Jul 24,In God i trust,m,,8 days & 1 hour,63,4
Jochabed,https://www.nairaland.com/jochabed,,"November 18, 2017",5:14am On Feb 24,,f,,1 month & 9 days,1176,36
Kay25,https://www.nairaland.com/kay25,Ibadan,"April 09, 2013",8:57pm On Jul 27,All things are possible with JESUS CHRIST,m,Olacunley,26 days & 15 hours,2312,45
chychy12,https://www.nairaland.com/chychy12,,"October 10, 2020","7:51pm On Dec 04, 2020",,m,,3 days & 19 hours,150,37
okalo,https://www.nairaland.com/okalo,,"November 22, 2013",2:07pm,Is never too late to start earning income passively ,m,,2 months & 28 days,144,6
Sayboy,https://www.nairaland.com/sayboy,,"January 08, 2013",3:21pm On Jul 25,,,,16 days & 2 hours,242,26
mykalls,https://www.nairaland.com/mykalls,,"March 09, 2010",3:39pm On Jul 27,mykalls,m,,1 month & 24 days,218,0
kpomo,https://www.nairaland.com/kpomo,,"August 17, 2007",12:12am On Jul 27,,,,15 days & 10 hours,51,7
Kingkamsi,https://www.nairaland.com/kingkamsi,,"April 07, 2021",9:27am On Jul 23,,,,15 hours & 18 minutes,48,33
thisfemi,https://www.nairaland.com/thisfemi,,"October 05, 2021",11:11pm On Jul 27,,,,6 days,32,1
bmdmix13,https://www.nairaland.com/bmdmix13,,"April 30, 2022",12:14pm,,,,1 day & 10 hours,261,64
bmdmix14,https://www.nairaland.com/bmdmix14,,"May 08, 2022",12:50pm,,,,2 days & 8 hours,293,45
bmdmix15,https://www.nairaland.com/bmdmix15,,"May 23, 2022",1:45pm,,,,3 days & 12 hours,502,73
johnydeap,https://www.nairaland.com/johnydeap,,"October 15, 2017","12:10pm On Jul 05, 2018",,,,43 minutes & 14 seconds,10,0
docherich4290,https://www.nairaland.com/docherich4290,,"September 13, 2014",3:41am On Jun 22,,,,6 days & 11 hours,3534,533
landt,https://www.nairaland.com/landt,,"November 13, 2011",8:18pm On Jul 23,,,,27 days & 18 hours,49,9
jodeci,https://www.nairaland.com/jodeci,,"September 01, 2007",8:00pm On Jul 21,Move Forward,m,,7 months & 18 days,1700,54
Itzmusiccafe,https://www.nairaland.com/itzmusiccafe,,"September 02, 2015","3:41am On Nov 06, 2020",,m,,4 days & 10 hours,77,4
denigma2,https://www.nairaland.com/denigma2,,"November 27, 2012",12:47pm,The White Eagle always soars,m,,3 months & 3 days,104,15
Abbey4life,https://www.nairaland.com/abbey4life,,"January 09, 2011",6:16pm On Jul 27,,,,1 month & 18 days,82,6
olandofire,https://www.nairaland.com/olandofire,,"December 25, 2015","3:54am On Aug 31, 2021",,m,,3 days & 18 hours,43,0
Heromaniaa,https://www.nairaland.com/heromaniaa,Lasgidi ,"August 16, 2014",4:42pm On Jul 18,Valar Morghulis,,@chukwumasylva,2 months,1588,75
seanwilliam,https://www.nairaland.com/seanwilliam,Ibadan ni o,"March 04, 2016",2:29pm," Regardless life goes on",m,@tuccicards,7 months & 19 days,13548,44
QueenSandy,https://www.nairaland.com/queensandy,Lagos State. ,"March 05, 2021",12:11pm,stonegig.com,f,@stonegig1,3 days & 1 hour,7072,2
TheVinx1,https://www.nairaland.com/thevinx1,,"September 18, 2020","12:49am On Sep 17, 2021",,,,23 hours & 27 minutes,70,0
emeviks,https://www.nairaland.com/emeviks,Earth,"February 11, 2008",4:29am,You can be an expert at anything! Yes anything so far you have the ability to FOCUS!,,,2 months & 2 days,356,21
henryalexander,https://www.nairaland.com/henryalexander,USA,"May 13, 2022",8:22am On Jul 26,,,,2 hours & 48 minutes,33,2
Nasww22nasww,https://www.nairaland.com/nasww22nasww,,"June 05, 2021","6:41am On Jun 08, 2021",,,,2 hours & 11 minutes,98,0
Em222,https://www.nairaland.com/em222,,"July 23, 2020",10:13am,,,,8 days & 12 hours,616,462
Roysnickz,https://www.nairaland.com/roysnickz,,"June 15, 2015",1:09pm On Jul 27,,,,2 months & 15 days,577,1
femtex007,https://www.nairaland.com/femtex007,,"April 24, 2017",10:39am,Good God,m,,1 month & 24 days,874,8
malimay,https://www.nairaland.com/malimay,,"June 03, 2022",12:45pm On Jul 26,,,,4 hours & 22 minutes,15,0
egin,https://www.nairaland.com/egin,Rhode Island USA,"January 11, 2007","9:21pm On Aug 12, 2018",,m,,1 month & 17 days,455,73
lolbela,https://www.nairaland.com/lolbela,Nigeria,"November 08, 2010","7:00pm On Oct 28, 2016",,m,,10 hours & 15 minutes,10,0
lovetosin,https://www.nairaland.com/lovetosin,,"October 27, 2009","5:46pm On Jun 02, 2016",,,,19 days & 6 hours,127,4
berlirome2yaho,https://www.nairaland.com/berlirome2yaho,,"August 15, 2013","5:26pm On Sep 19, 2019",,,,2 days & 2 hours,3,0
spyroxy1,https://www.nairaland.com/spyroxy1,Nigeria for now....,"May 07, 2008",12:58pm On Jul 23,,m,@rahmanAyeni,1 month & 4 days,1029,33
wealthinfos,https://www.nairaland.com/wealthinfos,Nigeria,"October 27, 2013",12:54pm,Wealth is Man's Capacity to Think & Act...  ,m,,21 days & 7 hours,2339,368
bizngr,https://www.nairaland.com/bizngr,Lagos,"August 15, 2013","2:25pm On Mar 13, 2015",,f,,10 days & 1 hour,345,86
james2man,https://www.nairaland.com/james2man,,"August 28, 2008","10:43pm On Sep 29, 2021",,,,1 month & 20 days,388,26
Codedpriest,https://www.nairaland.com/codedpriest,,"October 31, 2013","8:50am On Jul 02, 2019",,m,,1 day & 22 hours,34,4
iykmon,https://www.nairaland.com/iykmon,,"January 22, 2008",6:30pm On Jul 26,,,,1 month & 21 days,171,1
ahamonyeka,https://www.nairaland.com/ahamonyeka,lagos,"March 06, 2015",10:58pm On Jul 27,gentility of a tiger does not signifies cowardise.,m,steven_onyeka_3,3 months & 9 days,4609,391
Castos,https://www.nairaland.com/castos,HEAVEN,"September 04, 2011","8:02pm On Oct 16, 2015",Freedom ,m,,1 month & 8 days,1246,103
tour,https://www.nairaland.com/tour,,"November 01, 2015","12:07am On Jul 07, 2016",,,,22 hours & 58 minutes,61,2
1Segzy,https://www.nairaland.com/1segzy,,"September 10, 2014","11:00am On Jun 27, 2018",,,,19 days & 1 hour,122,2
darchiplanhomes,https://www.nairaland.com/darchiplanhomes,,"October 07, 2015","3:23am On May 13, 2021",DarchiPLAN,m,,4 days & 10 hours,230,7
EzebubeEbube,https://www.nairaland.com/ezebubeebube,"Lagos, Nigeria","May 01, 2013","10:39pm On Oct 04, 2016","A social being in pursuit of change. An environmentalist,Coordinator of KeepNigeriaBeautiful a coalition of young people campaigning to keep Nigeria Tidy. Humble believer and follower of Jesus Christ.",m,@olawilfred,1 day & 5 hours,41,24
con3man,https://www.nairaland.com/con3man,in your heart,"December 23, 2015","9:40am On Sep 14, 2017",merchant of fun,f,,3 days & 19 hours,33,0
emmabest2000,https://www.nairaland.com/emmabest2000,,"November 07, 2012",2:28pm,"In Order To Succeed , Your Desire For Success Should Be Greater Than Your Fear Of Failure, To Dare Is To Do !!!",m,,7 months & 28 days,7539,87
kelspascal,https://www.nairaland.com/kelspascal,Lagos State Lekki Nigeria,"August 07, 2009","11:02am On Aug 23, 2018",,m,@kel_pascal,6 days & 6 hours,176,116
iNanaAma,https://www.nairaland.com/inanaama,,"December 12, 2015","3:36pm On Apr 26, 2016",,,,5 hours & 52 minutes,19,0
lilreese,https://www.nairaland.com/lilreese,,"April 17, 2013","6:19pm On May 26, 2018",,,,2 months & 14 days,680,0
successbuchi32,https://www.nairaland.com/successbuchi32,,"January 23, 2016","8:23pm On Jul 18, 2016",There is GOD!!!,m,,5 days,74,2
rahmathassan,https://www.nairaland.com/rahmathassan,Abuja ,"March 30, 2011","4:39am On Sep 22, 2021",,m,,1 month & 9 days,55,0
gbz123,https://www.nairaland.com/gbz123,,"May 21, 2015","3:09pm On Mar 21, 2016",,,,4 days & 13 hours,157,41
Ravenna,https://www.nairaland.com/ravenna,,"January 26, 2016",2:00pm,,,,7 days & 17 hours,685,1
Natudu,https://www.nairaland.com/natudu,,"August 24, 2009",5:56am,,,,1 month & 9 days,544,19
Teephad,https://www.nairaland.com/teephad,Lagos,"May 26, 2012","3:48pm On Jul 04, 2018",,m,teephadei,5 days & 8 hours,42,1
mansionhans,https://www.nairaland.com/mansionhans,,"July 02, 2014","6:56am On Oct 29, 2016",,,,9 hours & 48 minutes,52,0
sleekdre,https://www.nairaland.com/sleekdre,,"April 30, 2013",5:11am,,,,3 months & 7 days,339,1
haryomikun,https://www.nairaland.com/haryomikun,Lagos,"December 10, 2011",1:48am,"oyenugaayo@gmail.com, 07068416632, 09054014616",m,@djhaywire1,5 months & 4 days,2850,103
inkon,https://www.nairaland.com/inkon,,"November 10, 2015",8:50pm On Jun 21,,,,2 months & 18 days,1371,58
